lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,last_review,review_age_days,photos,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
-1,Fuera de vertical | Sitio web (formal) | Rating 4.2,Transportes Sánchez Barcelata S.A. de C.V.,Forklift dealer,False," C. Fresno 1702, Seccion, Del Fresno, 44900 Guadalajara, Jal.",33 3812 3464,+523338123464,True,https://wa.me/523338123464,False,open,,,,http://sanchezbarcelata.mx/,True,4.2,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+S%C3%A1nchez+Barcelata+S.A.+de+C.V./data=!4m7!3m6!1s0x8428adfbbaaa622b:0x73d084f60a9bb5b1!8m2!3d20.6561165!4d-103.3666916!16s%2Fg%2F1tfnyxlf!19sChIJK2KquvutKIQRsbWbCvaE0HM
-1,Fuera de vertical | Sitio web (formal) | Rating 4.4,Welldex Puerto Interior,Corporate office,False," Av. El Marques #40, Bodega A PIQ, Parque Industrial, 76220 Santiago de Querétaro, Qro.",,,False,,False,open,,,,http://www.welldex.com/,True,4.4,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Welldex+Puerto+Interior/data=!4m7!3m6!1s0x85d4a9dd008ba135:0xe42584d992146e0a!8m2!3d20.829981!4d-100.451072!16s%2Fg%2F11rxlhb0cm!19sChIJNaGLAN2p1IURCm4UktmEJeQ
-2,Fuera de vertical | Sitio web (formal),ADMINISTRACIÓN DE CONDOMINIOS CAPTOR,Construction company,False," C. Monte Elbruz Numero 124-Int 212-B, Palmitas, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 4748 0772,+525547480772,True,https://wa.me/525547480772,False,open,,,,http://administraciondecondominio.com.mx/,True,,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/ADMINISTRACI%C3%93N+DE+CONDOMINIOS+CAPTOR/data=!4m7!3m6!1s0x85d2021d89155555:0x471b4669e28b019!8m2!3d19.4300772!4d-99.2047028!16s%2Fg%2F11jnv8g9_k!19sChIJVVUViR0C0oURGbAonma0cQQ
-2,Fuera de vertical | Rating 4.5,LLBM ADMINISTRACIÓN DE EDIFICIOS,Janitorial service,False," Medellín 79, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 5463 5554,+525554635554,True,https://wa.me/525554635554,False,open,,,,,False,4.5,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/LLBM+ADMINISTRACI%C3%93N+DE+EDIFICIOS/data=!4m7!3m6!1s0x85d1ff38421b0001:0x396861239213e820!8m2!3d19.418087!4d-99.1663191!16s%2Fg%2F11vj6qdjl1!19sChIJAQAbQjj_0YURIOgTkiNhaDk
-2,Fuera de vertical | Rating 5.0,Asociación de Condominios,Local government office,False," Av. Homero 440, Polanco, Polanco V Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 5531 8161,+525555318161,True,https://wa.me/525555318161,False,open,,,,,False,5.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Asociaci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x85d1f8aa1613642f:0xdcce1d99e2046198!8m2!3d19.4352645!4d-99.1886506!16s%2Fg%2F1tfydxtt!19sChIJL2QTFqr40YURmGEE4pkdztw
-2,Fuera de vertical | Sitio web (formal),"ADCOR, Administración de condominios",Business administration service,False,,81 8143 1101,+528181431101,True,https://wa.me/528181431101,False,open,,,,https://www.adcor.com.mx/,True,1.0,,administracion de condominios,Monterrey Mexico,2026-06-15,"https://www.google.com/maps/place/ADCOR,+Administraci%C3%B3n+de+condominios/data=!4m7!3m6!1s0x8662bf0a2daf0361:0x63e3d8e2c2d137f7!8m2!3d23.5541269!4d-102.6205!16s%2Fg%2F11fcs40ktr!19sChIJYQOvLQq_YoYR9zfRwuLY42M"
-2,Fuera de vertical | Sitio web (formal),Ademsa,Corporate office,False," Maria Luisa, Santa, Rómulo Díaz de La Vega 3057, Hidalgo, Monterrey, N.L.",81 8378 1930,+528183781930,True,https://wa.me/528183781930,False,open,,,,http://www.ademsa.com.mx/,True,1.9,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Ademsa/data=!4m7!3m6!1s0x8662959000000001:0xa967654486189f6b!8m2!3d25.7082901!4d-100.317205!16s%2Fg%2F11fx95q12w!19sChIJAQAAAJCVYoYRa58YhkRlZ6k
-2,Fuera de vertical | Sitio web (formal),Quintana Roo Condominium Administrators Association,Association / Organization,False," Calle Acanceh Supermanzana 11, 77504 Cancún, Q.R.",,,False,,False,open,,,,http://asacqroo.com.mx/,True,,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Quintana+Roo+Condominium+Administrators+Association/data=!4m7!3m6!1s0x8f4c2bf7c320e8b7:0xdae62a7e010314db!8m2!3d21.1435824!4d-86.8254719!16s%2Fg%2F11sskngf00!19sChIJt-ggw_crTI8R2xQDAX4q5to
-2,Fuera de vertical | Rating 5.0,Administración de Condominios,Business administration service,False," San Francisco 4, 72680 San Francisco Ocotlán, Pue.",12222624138,,False,,False,open,,,,,False,5.0,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x85cfc50ac59ad26f:0xc455b2f3c688c535!8m2!3d19.1456963!4d-98.2862723!16s%2Fg%2F11g30_wg2h!19sChIJb9KaxQrFz4URNcWIxvOyVcQ
-2,Fuera de vertical | Sitio web (formal),Opamex Agencia Aduanal,Import export company,False," Av. Bosques de America 4-int 7, Bosques de Aragon, 57170 MEXICO, Méx.",55 2643 7201,+525526437201,True,https://wa.me/525526437201,False,open,,,,http://opamex.com.mx/,True,3.9,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Opamex+Agencia+Aduanal/data=!4m7!3m6!1s0x85d1fb69c0374bf9:0x699f220955b46748!8m2!3d19.460123!4d-99.047313!16s%2Fg%2F11rsh6rl2v!19sChIJ-Us3wGn70YURSGe0VQkin2k
-2,Fuera de vertical | Rating 5.0,Transporte de Carga en México,Wholesaler,False," Chopo 589, Arenal, Azcapotzalco, 02980 Atzcapotzalco, CDMX",56 1088 1025,+525610881025,True,https://wa.me/525610881025,False,open,,,,,False,5.0,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transporte+de+Carga+en+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f8e4a40e67a7:0xb021c133e8dc1649!8m2!3d19.4667917!4d-99.1515736!16s%2Fg%2F11f4pvjfcy!19sChIJp2cOpOT40YURSRbc6DPBIbA
-2,Fuera de vertical | Sitio web (formal),Despacho jurídico M&M Abogados,Corporate office,False," Av. Ejército Nacional 769, Torre B piso 2, Col. Ampliación Granda, Hidalgo, CD, Vita Polanco, Boulevard Miguel de Cervantes Saavedra 171, Torre Miyana., Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX",55 7316 3122,+525573163122,True,https://wa.me/525573163122,False,open,,,,http://mymdinabogados.com.mx/,True,3.9,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+jur%C3%ADdico+M%26M+Abogados/data=!4m7!3m6!1s0x85d202054a298aed:0xf730620b7a452b29!8m2!3d19.440166!4d-99.200237!16s%2Fg%2F11c5swhgdr!19sChIJ7YopSgUC0oURKStFegtiMPc
-2,Fuera de vertical | Rating 5.0,"Despacho Romero y Asociados, S.C. Certified Public Accountants",Accounting firm,False," Av. Homero 1425-int 1305, Polanco, Polanco III Secc, Miguel Hidalgo, 11540 Ciudad de México, CDMX",55 5281 5190,+525552815190,True,https://wa.me/525552815190,False,open,,,,,False,5.0,,despacho juridico,Ciudad de Mexico,2026-06-15,"https://www.google.com/maps/place/Despacho+Romero+y+Asociados,+S.C.+Certified+Public+Accountants/data=!4m7!3m6!1s0x85d203a73ec91ed5:0xdc5d692d6158b3ec!8m2!3d19.436361!4d-99.2041844!16s%2Fg%2F11q1vwcd9p!19sChIJ1R7JPqcD0oUR7LNYYS1pXdw"
-3,Fuera de vertical | Rating 4.3,Condominio Guadalajara oficina,Office space rental agency,False," Av. 16 de Septiembre 730, Mexicaltzingo, 44100 Guadalajara, Jal.",33 1564 2031,+523315642031,True,https://wa.me/523315642031,False,open,,,,,False,4.3,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Condominio+Guadalajara+oficina/data=!4m7!3m6!1s0x8428b2028acc9211:0x3e6774fb5b1b2373!8m2!3d20.6648501!4d-103.3491835!16s%2Fg%2F12qgvr3yw!19sChIJEZLMigKyKIQRcyMbW_t0Zz4
-3,Fuera de vertical | Rating 4.0,"ADMINISTRADORA DE CAPITALES DE MÉXICO, S. DE R.",Building firm,False," Hnos. Serdán 310, Reserva Territorial Atlixcáyotl, San Miguel la Rosa, 72190 Heroica Puebla de Zaragoza, Pue.",,,False,,False,open,,,,,False,4.0,,administracion de condominios,Puebla Mexico,2026-06-15,"https://www.google.com/maps/place/ADMINISTRADORA+DE+CAPITALES+DE+M%C3%89XICO,+S.+DE+R./data=!4m7!3m6!1s0x85cfc7e53aed8e45:0xa601ebc924c8ae78!8m2!3d19.0355148!4d-98.2326138!16s%2Fg%2F11fj43j3k2!19sChIJRY7tOuXHz4UReK7IJMnrAaY"
-3,Fuera de vertical | Rating 4.4,Condominio Del Valle,Apartment complex,False," Cam. Real a San Jerónimo 1605, Conjunto Hab del Valle, 72100 Heroica Puebla de Zaragoza, Pue.",,,False,,False,open,,,,,False,4.4,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Condominio+Del+Valle/data=!4m7!3m6!1s0x85cfc1554113fcff:0x320e0cbf454b95f6!8m2!3d19.0984042!4d-98.2215803!16s%2Fg%2F11cn5p9_hs!19sChIJ__wTQVXBz4UR9pVLRb8MDjI
-4,Fuera de vertical,ABC ADMINISTRACION DE CONDOMINIOS,Business management consultant,False," WTC, Montecito 38, Nápoles, Benito Juárez, 03810 Ciudad de México, CDMX",55 7160 2925,+525571602925,True,https://wa.me/525571602925,False,open,,,,,False,3.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/ABC+ADMINISTRACION+DE+CONDOMINIOS/data=!4m7!3m6!1s0x85d1ff71f4b4bf6d:0x631614d0449c64b2!8m2!3d19.3941439!4d-99.1740012!16s%2Fg%2F11_qnb4kh!19sChIJbb-09HH_0YURsmScRNAUFmM
-4,Fuera de vertical,Administración de Condominios Los Cabos,Business administration service,False," C. Reforma 877-int 103, Capilla de Jesús, 44200 Guadalajara, Jal.",,,False,,False,open,,,,,False,,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios+Los+Cabos/data=!4m7!3m6!1s0x8428b16c46fecff9:0xf4441bf474d70764!8m2!3d20.6799772!4d-103.3578938!16s%2Fg%2F11q99npllg!19sChIJ-c_-RmyxKIQRZAfXdPQbRPQ
-4,Fuera de vertical,MEZZANINE Administracion de Condominios,Corporate office,False," Av. Dr. José Eleuterio González 250, San Jerónimo, 64430 Monterrey, N.L.",84011351,,False,,False,open,,,,,False,,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/MEZZANINE+Administracion+de+Condominios/data=!4m7!3m6!1s0x86629606df638ee3:0x20fbf444fa08ab9e!8m2!3d25.6793216!4d-100.3525725!16s%2Fg%2F11gdk0c29q!19sChIJ445j3waWYoYRnqsI-kT0-yA
-4,Fuera de vertical,Administradora de Servicios e Insumos Residenciales Nueva Hera,Business administration service,False," Fray Diego de Altamirano 8141, Tres Cruces, 72595 Heroica Puebla de Zaragoza, Pue.",222 254 2727,+522222542727,True,https://wa.me/522222542727,False,open,,,,,False,3.0,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Administradora+de+Servicios+e+Insumos+Residenciales+Nueva+Hera/data=!4m7!3m6!1s0x85cfbf6e819329c7:0xc9ea9824007b422c!8m2!3d18.9887829!4d-98.1915122!16s%2Fg%2F11mb_f7y7c!19sChIJxymTgW6_z4URLEJ7ACSY6sk
-4,Fuera de vertical,Administración de Fraccionamientos,Construction company,False," Blvd. Forjadores de Puebla 1-nº 48, Santiago Momoxpan, Ampliación Momoxpa, 72760 Heroica Puebla de Zaragoza, Pue.",222 659 2897,+522226592897,True,https://wa.me/522226592897,False,open,,,,,False,,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Fraccionamientos/data=!4m7!3m6!1s0x85cfc68a8a73ca27:0x27843e77a56f0ed5!8m2!3d19.0768183!4d-98.2639301!16s%2Fg%2F11k69cmljw!19sChIJJ8pziorGz4UR1Q5vpXc-hCc
-4,Fuera de vertical,CAFIN Condominios,Government office,False," Aldama 8, Barrio del Calvario, 72702 San Juan Cuautlancingo, Pue.",,,False,,False,open,,,,,False,1.0,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/CAFIN+Condominios/data=!4m7!3m6!1s0x85cfc5006d1d7a1d:0xbab32c96392230e3!8m2!3d19.108154!4d-98.2650251!16s%2Fg%2F11x7z786n0!19sChIJHXodbQDFz4UR4zAiOZYss7o
